"ts","ts_end","ts_delta","srcip","srcport","dstip","conn_dir","bytes_vol","pkt_vol"
1475796423000,1475796483000,60000,854153670,61919,-1062729170,0,3087,17
1475796423000,1475796483000,60000,854153670,38019,-1062729170,0,3087,17
1475796423000,1475796483000,60000,854153670,11069,-1062729170,0,3191,18
1475796423000,1475796483000,60000,854153670,46129,-1062729170,0,3087,17
1475796423000,1475796483000,60000,854153670,11069,-1062729170,1,3701,23
1475796423000,1475796483000,60000,854153670,48651,-1062729170,1,3637,22
1475796433000,1475796668000,235000,854153670,7582,-1407319846,1,5040,47
1475796433000,1475796668000,235000,854153670,7582,-1407319846,0,78248,59
1475796456000,1475796503000,47000,-1268656219,1851,168428808,0,3283,12
1475796456000,1475796503000,47000,-1268656219,1851,168428808,1,2207,11
1475796483000,1475796543000,60000,854153670,19486,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,52256,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,52256,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,17348,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,59006,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,12089,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,49519,-1062729170,1,3637,23
1475796483000,1475796543000,60000,854153670,44620,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,43888,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,46469,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,59970,-1062729170,1,3573,22
1475796483000,1475796543000,60000,854153670,41991,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,65511,-1062729170,0,3191,18
1475796483000,1475796543000,60000,854153670,27842,-1062729170,1,3701,23
1475796483000,1475796603000,120000,854153670,45356,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,21776,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,31264,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,51885,-1062729170,1,3653,23
1475796483000,1475796543000,60000,854153670,19486,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,44620,-1062729170,1,3573,22
1475796483000,1475796543000,60000,854153670,43256,-1062729170,1,3701,23
1475796483000,1475796543000,60000,854153670,29087,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,29087,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,46469,-1062729170,0,3087,17
1475796483000,1475796603000,120000,854153670,45356,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,59970,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,65511,-1062729170,1,3701,23
1475796483000,1475796543000,60000,854153670,12089,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,41991,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,43256,-1062729170,0,3191,18
1475796483000,1475796543000,60000,854153670,39670,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,49519,-1062729170,0,3191,18
1475796483000,1475796543000,60000,854153670,27842,-1062729170,0,3191,18
1475796483000,1475796543000,60000,854153670,39670,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,43888,-1062729170,1,3637,22
1475796483000,1475796543000,60000,854153670,31264,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,51885,-1062729170,0,3139,18
1475796483000,1475796543000,60000,854153670,59006,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,17348,-1062729170,0,3087,17
1475796483000,1475796543000,60000,854153670,21776,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,15442,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,12037,-1062729170,1,3701,23
1475796543000,1475796603000,60000,854153670,15081,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,42932,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,58837,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,2416,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,42493,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,63144,-1062729170,1,3701,23
1475796543000,1475796603000,60000,854153670,52829,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,48547,-1062729170,1,3701,23
1475796543000,1475796603000,60000,854153670,10485,-1062729170,0,3191,18
1475796543000,1475796603000,60000,854153670,64133,-1062729170,0,2671,12
1475796543000,1475796603000,60000,854153670,48547,-1062729170,0,3191,18
1475796543000,1475796603000,60000,854153670,64133,-1062729170,1,3105,15
1475796543000,1475796603000,60000,854153670,50594,-1062729170,1,3701,23
1475796543000,1475796603000,60000,854153670,40855,-1062729170,1,3701,23
1475796543000,1475796603000,60000,854153670,15081,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,42493,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,12037,-1062729170,0,3191,18
1475796543000,1475796603000,60000,854153670,40855,-1062729170,0,3191,18
1475796543000,1475796603000,60000,854153670,10485,-1062729170,1,3637,23
1475796543000,1475796603000,60000,854153670,50594,-1062729170,0,3191,18
1475796543000,1475796603000,60000,854153670,42932,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,52829,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,41796,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,43691,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,2377,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,43691,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,29758,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,2377,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,41796,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,15442,-1062729170,1,3573,22
1475796543000,1475796603000,60000,854153670,63144,-1062729170,0,3191,18
1475796543000,1475796603000,60000,854153670,29758,-1062729170,0,3087,17
1475796543000,1475796603000,60000,854153670,2416,-1062729170,1,3637,22
1475796543000,1475796603000,60000,854153670,58837,-1062729170,0,3087,17
1475796575000,1475796623000,48000,1607859387,54329,168428808,0,3143,11
1475796575000,1475796623000,48000,1607859387,54329,168428808,1,1671,13
1475796593000,1475796623000,30000,1433347714,53556,168433767,0,2971,12
1475796593000,1475796623000,30000,1433347714,53556,168433767,1,1328,12
1475796593000,1475796623000,30000,1433347714,53552,168433767,0,2971,12
1475796593000,1475796623000,30000,1433347714,53552,168433767,1,1328,12
1475796598000,1475796631000,33000,873027881,41900,-1407319273,0,3807,21
1475796598000,1475796631000,33000,873027881,41902,-1407319273,0,3807,21
1475796598000,1475796631000,33000,873027881,41900,-1407319273,1,4703,21
1475796598000,1475796631000,33000,873027881,41902,-1407319273,1,4755,22
1475796598000,1475796631000,33000,873027881,41906,-1407319273,1,5015,23
1475796598000,1475796631000,33000,873027881,41904,-1407319273,0,4967,28
1475796598000,1475796631000,33000,873027881,41906,-1407319273,0,3855,21
1475796598000,1475796631000,33000,873027881,41904,-1407319273,1,5119,29
1475796603000,1475796663000,60000,854153670,55208,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,22686,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,64927,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,61627,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,49544,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,62322,-1062729170,0,3191,18
1475796603000,1475796663000,60000,854153670,22686,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,30780,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,12649,-1062729170,0,2671,12
1475796603000,1475796663000,60000,854153670,31966,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,9593,-1062729170,0,3191,18
1475796603000,1475796663000,60000,854153670,30780,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,62322,-1062729170,1,3701,23
1475796603000,1475796663000,60000,854153670,61627,-1062729170,1,3573,22
1475796603000,1475796663000,60000,854153670,39278,-1062729170,0,3191,18
1475796603000,1475796663000,60000,854153670,46564,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,46564,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,42342,-1062729170,1,3701,23
1475796603000,1475796663000,60000,854153670,15184,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,49544,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,42342,-1062729170,0,3191,18
1475796603000,1475796663000,60000,854153670,64133,-1062729170,1,532,7
1475796603000,1475796663000,60000,854153670,2913,-1062729170,1,3701,23
1475796603000,1475796663000,60000,854153670,24492,-1062729170,1,3613,22
1475796603000,1475796663000,60000,854153670,55208,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,43508,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,65311,-1062729170,1,3689,23
1475796603000,1475796663000,60000,854153670,15184,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,12649,-1062729170,1,3041,15
1475796603000,1475796663000,60000,854153670,39278,-1062729170,1,3701,23
1475796603000,1475796663000,60000,854153670,65311,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,64133,-1062729170,0,416,5
1475796603000,1475796663000,60000,854153670,43508,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,2913,-1062729170,0,3191,18
1475796603000,1475796663000,60000,854153670,9593,-1062729170,1,3701,23
1475796603000,1475796663000,60000,854153670,64927,-1062729170,1,3637,22
1475796603000,1475796663000,60000,854153670,24492,-1062729170,0,3087,17
1475796603000,1475796663000,60000,854153670,31966,-1062729170,1,3637,22
1475796624000,1475796683000,59000,-1306267583,50974,168428808,0,3351,14
1475796624000,1475796683000,59000,-1306267583,50974,168428808,1,1883,15
1475796663000,1475796723000,60000,854153670,4786,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,33729,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,13225,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,32659,-1062729170,1,3701,23
1475796663000,1475796723000,60000,854153670,64710,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,34662,-1062729170,1,3701,23
1475796663000,1475796723000,60000,854153670,39798,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,36703,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,20930,-1062729170,1,3701,23
1475796663000,1475796723000,60000,854153670,13225,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,2790,-1062729170,1,3573,22
1475796663000,1475796723000,60000,854153670,6003,-1062729170,1,3701,23
1475796663000,1475796723000,60000,854153670,2790,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,3842,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,53175,-1062729170,1,3637,22
1475796663000,1475796783000,120000,854153670,40791,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,36703,-1062729170,1,3701,23
1475796663000,1475796783000,120000,854153670,40791,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,14754,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,3746,-1062729170,1,3701,23
1475796663000,1475796723000,60000,854153670,12649,-1062729170,0,416,5
1475796663000,1475796723000,60000,854153670,3842,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,4786,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,34662,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,53175,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,20930,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,40128,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,3746,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,40128,-1062729170,0,3139,18
1475796663000,1475796723000,60000,854153670,39798,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,14754,-1062729170,0,3087,17
1475796663000,1475796723000,60000,854153670,23101,-1062729170,1,3701,23
1475796663000,1475796723000,60000,854153670,33729,-1062729170,1,3701,23
1475796663000,1475796723000,60000,854153670,32659,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,64710,-1062729170,1,3637,22
1475796663000,1475796723000,60000,854153670,23101,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,6003,-1062729170,0,3191,18
1475796663000,1475796723000,60000,854153670,12649,-1062729170,1,532,7
1475796724000,1475796783000,59000,854153670,23503,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,50068,-1062729170,0,3191,18
1475796724000,1475796783000,59000,854153670,46604,-1062729170,0,3191,18
1475796724000,1475796783000,59000,854153670,28649,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,18917,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,22492,-1062729170,0,3191,18
1475796724000,1475796783000,59000,854153670,16038,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,14181,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,1301,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,1301,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,20380,-1062729170,1,3573,22
1475796724000,1475796783000,59000,854153670,18917,-1062729170,1,3637,22
1475796724000,1475796843000,119000,854153670,23015,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,28472,-1062729170,1,3701,23
1475796724000,1475796783000,59000,854153670,50678,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,18577,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,36634,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,47014,-1062729170,0,3191,19
1475796724000,1475796783000,59000,854153670,16038,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,22492,-1062729170,1,3637,23
1475796724000,1475796783000,59000,854153670,28649,-1062729170,1,3573,22
1475796724000,1475796783000,59000,854153670,14181,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,50678,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,47014,-1062729170,1,3637,22
1475796724000,1475796783000,59000,854153670,61266,-1062729170,0,3191,18
1475796724000,1475796783000,59000,854153670,49351,-1062729170,1,3701,23
1475796724000,1475796783000,59000,854153670,23503,-1062729170,1,3573,22
1475796724000,1475796843000,119000,854153670,23015,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,49351,-1062729170,0,3191,18
1475796724000,1475796783000,59000,854153670,46604,-1062729170,1,3637,23
1475796724000,1475796783000,59000,854153670,20380,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,23705,-1062729170,1,3637,23
1475796724000,1475796783000,59000,854153670,23705,-1062729170,0,3191,18
1475796724000,1475796783000,59000,854153670,36634,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,61266,-1062729170,1,3701,23
1475796724000,1475796783000,59000,854153670,18577,-1062729170,0,3087,17
1475796724000,1475796783000,59000,854153670,28472,-1062729170,0,3191,18
1475796724000,1475796783000,59000,854153670,50068,-1062729170,1,3701,23
1475796784000,1475796843000,59000,854153670,6483,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,39709,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,58068,-1062729170,0,3151,18
1475796784000,1475796843000,59000,854153670,9257,-1062729170,0,3191,18
1475796784000,1475796903000,119000,854153670,34411,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,13917,-1062729170,0,3191,18
1475796784000,1475796843000,59000,854153670,62583,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,53899,-1062729170,1,3701,23
1475796784000,1475796843000,59000,854153670,50858,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,20607,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,13917,-1062729170,1,3701,23
1475796784000,1475796843000,59000,854153670,50858,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,11930,-1062729170,1,3701,23
1475796784000,1475796843000,59000,854153670,7245,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,4185,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,6483,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,36930,-1062729170,1,3701,23
1475796784000,1475796843000,59000,854153670,20607,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,57095,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,33103,-1062729170,1,3637,22
1475796784000,1475796903000,119000,854153670,34411,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,39709,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,53899,-1062729170,0,3191,18
1475796784000,1475796843000,59000,854153670,33103,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,62583,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,2778,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,36930,-1062729170,0,3191,18
1475796784000,1475796843000,59000,854153670,48719,-1062729170,0,3191,18
1475796784000,1475796843000,59000,854153670,11930,-1062729170,0,3191,18
1475796784000,1475796843000,59000,854153670,60998,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,2778,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,58068,-1062729170,1,3837,23
1475796784000,1475796843000,59000,854153670,4185,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,48719,-1062729170,1,3701,23
1475796784000,1475796843000,59000,854153670,63166,-1062729170,0,3087,17
1475796784000,1475796843000,59000,854153670,60998,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,57095,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,9257,-1062729170,1,3701,23
1475796784000,1475796843000,59000,854153670,7245,-1062729170,1,3637,22
1475796784000,1475796843000,59000,854153670,63166,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,45741,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,13506,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,11484,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,45741,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,64399,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,19826,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,21482,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,13506,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,58627,-1062729170,1,3573,22
1475796843000,1475796903000,60000,854153670,12496,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,44881,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,21482,-1062729170,1,3689,23
1475796843000,1475796903000,60000,854153670,58627,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,50538,-1062729170,1,3573,22
1475796843000,1475796903000,60000,854153670,19908,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,33215,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,34971,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,19908,-1062729170,1,3637,23
1475796843000,1475796903000,60000,854153670,11484,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,57635,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,19826,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,23991,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,34971,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,54057,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,5594,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,12496,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,44881,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,50538,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,54403,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,54057,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,54403,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,5594,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,64399,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,33215,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,23991,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,48978,-1062729170,0,2515,10
1475796843000,1475796903000,60000,854153670,48978,-1062729170,1,2681,11
1475796843000,1475796903000,60000,854153670,57635,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,50647,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,34405,-1062729170,1,3637,22
1475796903000,1475796963000,60000,854153670,48978,-1062729170,0,572,7
1475796903000,1475796963000,60000,854153670,35946,-1062729170,1,3637,22
1475796903000,1475796963000,60000,854153670,35946,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,46963,-1062729170,0,3191,18
1475796903000,1475796963000,60000,854153670,46963,-1062729170,1,3701,23
1475796903000,1475796963000,60000,854153670,34405,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,45099,-1062729170,0,8555,51
1475796903000,1475796963000,60000,854153670,50647,-1062729170,1,3637,22
1475796903000,1475796963000,60000,854153670,48978,-1062729170,1,956,11
1475796903000,1475796963000,60000,854153670,61139,-1062729170,1,3765,24
1475796903000,1475796963000,60000,854153670,61139,-1062729170,0,3295,19
1475796903000,1475796963000,60000,854153670,45099,-1062729170,1,6865,68
